,,,,,,,,,,,,,,,,,,,,,,,,,CASE  1,,,,,,,,,,,,,,,,,,,,,,,,,CASE  2,,,,,,,,,,,,,,,,,,,,,,,,,CASE  3,,,,,,,,,,,,,,,,,,,,,,,,,CASE  4,,,,,,,,,,,,,,,,,,,,,,,,,CASE  5,,,,,,,,,,,,,,,,,,,,,,,,,CASE  6,,,,,,,,,,,,,,,,,,,,,,,,,CASE  7,,,,,,,,,,,,,,,,,,,,,,,,,CASE  8,,,,,,,,,,,,,,,,,,,,,,,,,CASE  9,,,,,,,,,,,,,,,,,,,,,,,,,CASE  10,,,,,,,,,,,,,,,,,,,,,,,,,CASE  11,,,,,,,,,,,,,,,,,,,,,,,,,CASE  12,,,,,,,,,,,,,,,,,,,,,,,,,CASE  13,,,,,,,,,,,,,,,,,,,,,,,,,CASE  14,,,,,,,,,,,,,,,,,,,,,,,,,CASE  15,,,,,,,,,,,,,,,,,,,,,,,,,CASE  16,,,,,,,,,,,,,,,,,,,,,,,,,CASE  17,,,,,,,,,,,,,,,,,,,,,,,,,CASE  18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,20_240_CM_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_CM_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_CM_3,,,,,,,,,,,,,,,,,,,,,,,,,20_240_CO_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_CO_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_CO_3,,,,,,,,,,,,,,,,,,,,,,,,,20_240_CoT_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_CoT_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_CoT_3,,,,,,,,,,,,,,,,,,,,,,,,,20_240_RS_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_RS_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_RS_3,,,,,,,,,,,,,,,,,,,,,,,,,20_240_UL_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_UL_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_UL_3,,,,,,,,,,,,,,,,,,,,,,,,,20_240_WE_3,,,,,,,,,,,,,,,,,,,,,,,,,30_240_WE_3,,,,,,,,,,,,,,,,,,,,,,,,,40_240_WE_3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis,,area,vol,force,Circumferential Force (fx/fcut),Vertical Force (fy),Normal Force (fn),vel,wf area,wf area,eff,eff,ProE fx,ProE fy,ProE fz,Torque to ctr center,Workrate (Circumferential Force),Workrate (Normal Force),Radial Force,Side Force,Resultant Force,Workrate (Resultant Force),Delam Force,Workrate (Delam Force),Torque to Bit Axis
Cutter_Num,Radius,Angle_Around,Height,Profile_Angle,Back_Rake,Side_Rake,Cutter_Diameter,Cutter_Type,Blade_Num,Exposure,Profile_Position,Cutter_Distance,Height2,Height3,Tag,Roll,DeltaProfAng,E360Tag,CreoTag,Radius_Ratio,Identity,XAxis,ProfileLocation,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft,,cut,cut,angle,lb,lb,lb,ft/s,in**2,,sr,br,lb,lb,lb,lbf-in,lb-ft/s,lb-ft/s,lb,lb,lb,lb-ft/s,lb,lb-ft/s,lbf-ft
1,0.3046,344.299988,2.7543,-15,15,0,0.625,1610,1,0,0.31,0.31,-0.5928,2.1481,0,0,0,0,1,0.061442259,B1C1,0.3046,C,,0.0229,0.0298,-37.4,1560.8,1304,1497.8,0.43,0,0,6.7,13.1,431.8,1016.4,1869.7,-19.8574,671.144,644.054,760.4572072,187.8997713,2171.47376,933.7337168,1104.318885,474.8571206,26.71751592,,0.0306,0.0389,-38.8,2026.7,1911.1,2247.4,0.42,0,0,7.2,12.8,725.1,1582.6,2488.7,-35.7113,851.214,943.908,1209.707317,254.7317056,3037.107252,1275.585046,1740.802335,731.1369808,33.88590764,,0.0376,0.0468,-39.9,2460.7,2539.1,3039.4,0.41,0,0,7.6,12.5,1055.2,2188.5,3081.1,-51.9132,1008.887,1246.154,1701.600421,323.2962143,3923.793636,1608.755391,2429.60476,996.1379516,40.16269904,,0.0269,0.0347,-38,1460.9,1105.3,1289.8,0.43,0,0,6.9,13,405.2,836.5,1718.9,-28.373,628.187,554.614,680.2629868,144.4360798,1954.107597,840.2662666,929.472587,399.6732124,25.00744427,,0.0463,0.0564,-40.9,2187.9,1531.3,1821.4,0.41,0,0,7.9,12.3,652.4,1142.8,2535.5,-49.1845,897.039,746.774,1014.083083,236.1063921,2856.637508,1171.221378,1315.909419,539.5228619,35.71015127,,0.0664,0.0766,-42.5,2874.6,1926.9,2308.8,0.38,0,0,8.7,11.7,886.9,1427.4,3298.3,-60.3598,1092.348,877.344,1314.613933,332.5597118,3701.735439,1406.659467,1680.49468,638.5879785,43.48519108,,0.0098,0.0131,-36,973.8,1279.6,1493.7,0.44,0,0,6.3,13.3,441,1145.8,1298.7,-15.9829,428.472,657.228,780.0159194,121.0838741,1787.165446,786.3527961,1227.737203,540.2043694,17.05700637,,0.0166,0.0219,-36.6,1432.3,1785,2089.6,0.44,0,0,6.5,13.2,630.8,1583.7,1882.6,-24.4719,630.212,919.424,1101.213375,180.1880605,2539.723822,1117.478482,1704.70359,750.0695796,25.08805732,,0.0237,0.0309,-37.6,1909.3,2280.6,2688.5,0.43,0,0,6.8,13,848,2014.8,2481.2,-35.9057,820.999,1156.055,1444.909001,246.7106235,3306.792476,1421.920765,2185.983312,939.9728241,32.68308121,,0.0474,0.0576,-41,1334.5,1130.4,1308.3,0.4,0,0,8,12.3,420.1,900,1598,-11.1421,533.8,523.32,693.8038658,217.988702,1881.51216,752.6048642,993.2190141,397.2876056,21.25,,0.0739,0.0836,-42.9,1831.8,1607,1892.3,0.38,0,0,8.9,11.5,678.4,1321.4,2198.7,-9.0336,696.084,719.074,1050.509238,324.3753537,2653.414067,1008.297345,1485.370163,564.4406618,27.71035032,,0.1011,0.1071,-44.4,2353.3,2104,2508.1,0.35,0,0,9.8,10.7,976.6,1771.1,2817.3,0.7727,823.655,877.835,1436.189984,445.9731619,3468.100642,1213.835225,2022.509028,707.8781599,32.78881369,,0.0075,0.01,-35.5,1102.9,1343.5,1577,0.45,0,0,6.2,13.4,477.3,1185.9,1442.2,-23.2252,496.305,709.65,832.1566066,102.7028138,1927.203918,867.2417629,1278.348192,575.2566864,19.75736465,,0.0124,0.0165,-36.2,1500.8,1849.7,2186.2,0.44,0,0,6.3,13.3,684.8,1644.8,1969.4,-37.2246,660.352,961.928,1174.32925,144.8062054,2655.721077,1168.517274,1781.661606,783.9311069,26.28789809,,0.0175,0.0231,-36.6,1910.7,2371.4,2817,0.44,0,0,6.5,13.2,905,2119.7,2511.6,-49.7334,840.708,1239.48,1531.634586,184.2646575,3408.854302,1499.895893,2304.810858,1014.116777,33.46767516,,0.0373,0.0465,-39.8,916.1,992.3,1246.3,0.42,0,0,7.6,12.6,499.2,890.2,1163.6,-41.5638,384.762,523.446,756.0145705,54.34731668,1547.779584,650.0674252,1020.615834,428.6586502,15.3169586,,0.0601,0.0705,-42.1,1146.6,1395.7,1813,0.39,0,0,8.5,11.9,801.3,1318.3,1492.3,-56.7784,447.174,707.07,1159.596437,75.3218904,2146.382042,837.0889964,1542.723754,601.6622639,17.80151274,,0.0826,0.0915,-43.4,1333.1,1803.8,2393.6,0.37,0,0,9.2,11.3,1118,1768.9,1770.9,-60.5238,493.247,885.632,1576.225141,94.12318889,2741.353319,1014.300728,2092.589594,774.2581499,19.63562898
2,0.5351,114,2.8368,-15,15,0,0.625,1610,5,0,0.554,0.244,-0.5103,2.2306,0,0,0,0,1,0.107937469,B5C1,0.5351,C,,0.0174,0.0555,-20.4,1240.6,1163.6,1228.1,1.06,0,0,1.4,14.9,80.6,863.4,1515.5,-0.8989,1315.036,1301.786,394.4053405,35.92941201,1746.051594,1850.81469,867.1539194,919.1831546,52.35015924,,0.0235,0.0741,-21.6,1649.1,1792.4,1904.2,1.05,0,0,1.8,14.9,161.3,1407.6,2083.7,-0.5394,1731.555,1999.41,645.6201439,59.54401958,2519.754182,2645.741892,1416.81172,1487.652306,68.93132962,,0.029,0.09,-22.6,2021.9,2400.4,2565.5,1.04,0,0,2.1,14.8,260.2,1944.8,2612.9,2.0789,2102.776,2668.12,909.2647613,83.01997478,3267.598122,3398.302047,1962.129221,2040.61439,83.70923567,,0.0206,0.0653,-21,1164.3,960.6,1017.3,1.06,0,0,1.6,14.9,77.2,679.3,1387.1,-2.5819,1234.158,1078.338,336.2539604,30.32813659,1546.432908,1639.218883,683.6726775,724.6930382,49.13049363,,0.0357,0.1095,-23.7,1780,1378,1474.9,1.02,0,0,2.4,14.8,159,958.8,2098.5,-1.2249,1815.6,1504.398,530.2105367,68.3900812,2312.63501,2358.88771,971.8942535,991.3321386,72.27707006,,0.0516,0.1528,-26.4,2385.8,1771,1916,0.99,0,0,3.2,14.6,267.2,1223.4,2794.6,1.2285,2361.942,1896.84,741.4943487,123.283694,3062.334495,3031.71115,1252.239354,1239.716961,94.0263535,,0.0072,0.0237,-18.3,751.6,1049.4,1100.8,1.09,0,0,0.9,15,50,867.8,1010.5,-2.5227,819.244,1199.872,332.7242479,13.60680529,1332.924263,1452.887446,869.2392306,947.4707613,32.61321656,,0.0126,0.0407,-19.5,1156.3,1526.4,1608.6,1.08,0,0,1.2,14.9,96.8,1252.2,1532.4,-2.3371,1248.804,1737.288,508.5336724,30.15785072,1981.318965,2139.824482,1255.935938,1356.410813,49.71353503,,0.018,0.0575,-20.6,1560.5,1979.4,2095.8,1.06,0,0,1.5,14.9,155.7,1616,2048.1,-1.8802,1654.13,2221.548,690.5485921,50.0407643,2613.505711,2770.316053,1623.483443,1720.89245,65.8491242,,0.0366,0.112,-23.8,1087,966.4,1027.8,1.02,0,0,2.4,14.8,95.9,710.1,1314.8,6.5193,1108.74,1048.356,355.8038671,64.43998634,1497.376993,1527.324533,716.5464535,730.8773826,44.13773885,,0.0576,0.1687,-27.2,1526.3,1420.9,1531.7,0.98,0,0,3.4,14.5,205.5,1079.8,1866.5,17.1529,1495.774,1501.066,586.1507115,128.1584045,2166.107232,2122.785087,1099.180736,1077.197121,59.54514331,,0.0798,0.2247,-30.1,1989.8,1898.9,2072.5,0.94,0,0,4.3,14.2,352.1,1476.9,2448.3,33.1987,1870.412,1948.15,856.7393191,211.1094998,2880.864612,2708.012735,1518.291151,1427.193682,74.45907643,,0.0053,0.0174,-17.9,798.7,1066.8,1117.7,1.1,0,0,0.8,15,46,872,1060.5,-3.2731,878.57,1229.47,333.6160148,10.42090718,1373.739513,1511.113464,873.2124598,960.5337058,34.97492038,,0.0094,0.0306,-18.7,1160.4,1571.3,1652.2,1.09,0,0,1,15,87.3,1293.6,1547.8,-4.7808,1264.836,1800.898,511.0475726,19.70967894,2019.085706,2200.80342,1296.542421,1413.231239,50.35175159,,0.0133,0.0429,-19.7,1492.5,2049.7,2166.1,1.07,0,0,1.3,14.9,147.5,1701.7,2000.8,-6.5305,1596.975,2317.727,701.1900001,30.79441975,2630.729895,2814.880988,1708.080543,1827.646181,63.57384554,,0.0287,0.0894,-22.6,749.6,929.8,1001.2,1.04,0,0,2.1,14.8,119.4,766.9,980.9,-4.5956,779.584,1041.248,371.5869846,14.26489032,1250.822441,1300.855339,776.1391435,807.1847092,31.0343949,,0.0466,0.1395,-25.6,988.3,1365.3,1501.3,1,0,0,2.9,14.7,253.5,1175.7,1336,-4.2637,988.3,1501.3,624.9408883,26.33465265,1797.617518,1797.617518,1202.718895,1202.718895,39.34315287,,0.0647,0.1869,-28.2,1205.7,1805.5,2026.3,0.96,0,0,3.7,14.4,429,1605.9,1672.8,-0.4592,1157.472,1945.248,920.7616401,41.71999401,2358.222986,2263.894066,1662.214129,1595.725564,46.07770701
3,0.7708,217.889999,2.9,-15,15,0,0.625,1610,3,0,0.798,0.244,-0.4471,2.2937,0,0,0,0,1,0.155481594,B3C1,0.7708,C,,0.0167,0.0792,-18.4,1196.8,1132.3,1186,1.58,0,0,0.9,15,48.6,835.1,1462.7,-0.9865,1890.944,1873.88,353.51824,21.96442687,1685.006012,2662.309499,836.5129826,1321.690512,75.27643312,,0.023,0.108,-19.6,1618.3,1778.3,1873.4,1.56,0,0,1.2,14.9,110.8,1388.1,2047.2,-0.0879,2524.548,2922.504,590.6641959,40.09391865,2475.909144,3862.418265,1392.515081,2172.323526,100.4995223,,0.0285,0.1328,-20.5,2000.8,2396.1,2535.5,1.55,0,0,1.5,14.9,184,1925.9,2587,3.5982,3101.24,3930.025,831.3353256,60.44322677,3230.404899,5007.127593,1934.66969,2998.73802,123.4570064,,0.02,0.0943,-19,1132.2,939.2,986.6,1.57,0,0,1.1,15,49.6,659,1348.6,-1.7091,1777.554,1548.962,302.7598137,19.50858285,1501.819936,2357.857299,660.8639497,1037.556401,70.7625,,0.0358,0.1649,-21.7,1789.4,1394.5,1480.3,1.54,0,0,1.8,14.9,122.8,963.3,2110.1,0.0484,2755.676,2279.662,499.3272432,51.6706475,2322.832052,3577.161359,971.0956338,1495.487276,109.7004777,,0.0534,0.2405,-24.4,2478,1851.3,1986.6,1.5,0,0,2.6,14.8,228.6,1269.5,2904.1,3.2401,3717,2979.9,727.7853178,101.9980334,3177.685482,4766.528222,1289.917908,1934.876862,147.9697452,,0.0068,0.0327,-16.3,705,989.1,1028.8,1.61,0,0,0.3,15,17.6,811.1,947.2,-2.6511,1135.05,1656.368,283.0994314,5.887109384,1247.149073,2007.910007,811.2909281,1306.178394,45.18511146,,0.0119,0.0569,-17.4,1094,1452,1516.9,1.59,0,0,0.6,15,48.6,1181.4,1449.1,-2.8492,1739.46,2411.871,439.2144697,15.09107048,1870.283061,2973.750068,1182.399222,1880.014763,69.24601911,,0.0174,0.0823,-18.6,1509.3,1924.3,2019.7,1.58,0,0,0.9,15,95.6,1558.4,1980,-2.0206,2384.694,3191.126,614.2139229,31.64084574,2521.537214,3984.028798,1561.329536,2466.900667,94.93208599,,0.0367,0.1691,-21.8,1092.3,976.8,1032.4,1.53,0,0,1.8,14.9,74.4,713.5,1321.7,5.8548,1671.219,1579.572,337.8188208,49.09211456,1503.831274,2300.861849,717.3685315,1097.573853,66.52941879,,0.0603,0.2693,-25.4,1596,1498.2,1605.6,1.49,0,0,2.8,14.7,184,1133.1,1954.4,16.3365,2378.04,2392.344,588.021462,111.4500773,2266.594576,3377.225918,1147.942337,1710.434083,94.66719745,,0.0854,0.3716,-28,2130.2,2052.2,2223.9,1.45,0,0,3.6,14.5,324.9,1586,2626.4,34.6651,3088.79,3224.655,877.4012796,188.7501933,3085.276806,4473.651369,1618.936691,2347.458202,122.9613854,,0.005,0.024,-15.9,747.3,1004.5,1043.4,1.61,0,0,0.2,15,12.8,814.4,991.9,-2.3177,1203.153,1679.874,282.2714086,3.719961026,1283.46282,2066.37514,814.5005832,1311.345939,47.89621815,,0.0088,0.0424,-16.5,1089.7,1485.7,1547.6,1.6,0,0,0.4,15,34.1,1212.5,1453,-4.3238,1743.52,2476.16,433.3622186,6.445350056,1892.756736,3028.410777,1212.979414,1940.767063,69.40764331,,0.0126,0.0601,-17.3,1416.7,1961.8,2050.7,1.59,0,0,0.6,15,69.5,1613.2,1898.9,-3.402,2252.553,3260.613,597.3950021,13.02069811,2492.602194,3963.237489,1614.696408,2567.367289,89.67169586,,0.0283,0.1318,-20.4,741.8,929.4,988.1,1.55,0,0,1.5,14.9,84,759.2,971.2,-2.3594,1149.79,1531.555,335.6267947,9.385910913,1235.584914,1915.156617,763.8328613,1183.940935,45.7718949,,0.0478,0.2167,-23.8,1017,1421.6,1543.7,1.51,0,0,2.4,14.8,215.4,1214.4,1377.3,-2.645,1535.67,2330.987,602.1463721,22.74034866,1848.815786,2791.711837,1233.354985,1862.366028,61.13335987,,0.0686,0.3036,-26.4,1277.8,1949.1,2157.9,1.47,0,0,3.1,14.6,394.3,1721.2,1781.2,2.3066,1878.366,3172.113,926.7557481,36.53240531,2508.121881,3686.939165,1765.78649,2595.706141,74.77571656
